,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_init,param_learning_rate,param_loss,param_max_depth,param_max_features,param_max_leaf_nodes,param_min_impurity_decrease,param_min_samples_leaf,param_min_samples_split,param_min_weight_fraction_leaf,param_n_estimators,param_n_iter_no_change,param_random_state,param_subsample,param_tol,param_validation_fraction,param_warm_start,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
846,4.820045518875122,0.03591866913340772,0.013868427276611328,0.0031843891911411087,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,200,,,1.0,1e-05,0.3,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 1e-05, 'validation_fraction': 0.3, 'warm_start': False}",0.7730398899587345,0.7827897293546149,0.8122096881220969,0.7877522616562282,0.7763248451479697,0.786423282847929,0.01386363041798085,823
847,4.897774887084961,0.06953760844475443,0.017315435409545898,0.0034739276168114803,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,200,,,1.0,1e-05,0.4,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 1e-05, 'validation_fraction': 0.4, 'warm_start': False}",0.7730398899587345,0.7827897293546149,0.8021248339973439,0.7902439024390244,0.7777013076393668,0.7851799326778168,0.01021564498290789,840
848,5.2046104907989506,0.01427937958590607,0.01407780647277832,0.003605311805403215,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,200,,,1.0,1e-06,0.1,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 1e-06, 'validation_fraction': 0.1, 'warm_start': False}",0.7738831615120275,0.7781665500349895,0.8010610079575596,0.7891440501043842,0.779077770130764,0.784266507947945,0.009775397873686174,857
849,5.03381199836731,0.1295222749073209,0.012632036209106445,0.005489843830801663,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,200,,,1.0,1e-06,0.2,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 1e-06, 'validation_fraction': 0.2, 'warm_start': False}",0.7741046831955923,0.7804195804195804,0.810918774966711,0.7947477539737388,0.7763248451479697,0.7873031275407183,0.013821910898795954,803
850,4.864465951919556,0.042055990175804005,0.014823341369628906,0.003354177334369285,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,200,,,1.0,1e-06,0.3,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 1e-06, 'validation_fraction': 0.3, 'warm_start': False}",0.7732598208132323,0.7784765897973445,0.8117099135063207,0.7891440501043842,0.7801516195727085,0.786548398758798,0.013583066060200183,821
851,4.8904822826385494,0.0699295104406717,0.01325368881225586,0.0037700608880776457,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,200,,,1.0,1e-06,0.4,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 1e-06, 'validation_fraction': 0.4, 'warm_start': False}",0.771978021978022,0.780250347705146,0.8114209827357237,0.7899860917941586,0.7796143250688705,0.7866499538563843,0.013641512412125625,819
852,7.321585083007813,0.03654827948778681,0.020920562744140624,0.001489697614265243,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,300,,,1.0,0.0001,0.1,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}",0.7772380291464261,0.7907627711686495,0.7959866220735786,0.7897293546148508,0.7769284225156359,0.7861290399038282,0.007685142683106351,829
853,7.224204969406128,0.040093103904601066,0.018945741653442382,0.0018235396816673485,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,300,,,1.0,0.0001,0.2,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.2, 'warm_start': False}",0.7739251040221914,0.7902097902097902,0.7962591850367402,0.793006993006993,0.7770083102493075,0.7860818765050045,0.008929627549520933,830
854,7.298230457305908,0.028775881477166445,0.01990199089050293,0.00302434863185797,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,300,,,1.0,0.0001,0.3,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.3, 'warm_start': False}",0.7775467775467776,0.7785515320334262,0.7986666666666666,0.7924528301886793,0.7780859916782247,0.7850607596227549,0.00880046330674704,842
855,7.2516192436218265,0.062374621209651794,0.01718282699584961,0.003033513024905888,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,300,,,1.0,0.0001,0.4,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.4, 'warm_start': False}",0.7742382271468145,0.7790940766550523,0.7978652434956638,0.7891440501043842,0.7790055248618785,0.7838694244527586,0.008519695461831749,858
856,7.255823040008545,0.0948169989412208,0.016945886611938476,0.0027822993993116595,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,300,,,1.0,1e-05,0.1,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 1e-05, 'validation_fraction': 0.1, 'warm_start': False}",0.7742382271468145,0.7790940766550523,0.8031914893617021,0.7924791086350975,0.7770083102493075,0.7852022424095948,0.010965633878464144,839
857,7.314381885528564,0.03070796802960808,0.01881852149963379,0.004586606101144043,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,300,,,1.0,1e-05,0.2,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 1e-05, 'validation_fraction': 0.2, 'warm_start': False}",0.7747747747747747,0.7913165266106442,0.7962591850367402,0.7902097902097902,0.7780859916782247,0.7861292536620349,0.00824369265509848,828
858,7.354113578796387,0.08974730614957258,0.017923974990844728,0.002112349185834027,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,300,,,1.0,1e-05,0.3,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 1e-05, 'validation_fraction': 0.3, 'warm_start': False}",0.7741487143849896,0.7893631910426872,0.7959866220735786,0.793584379358438,0.7761607761607762,0.7858487366040939,0.009007945138542944,833
859,7.274534606933594,0.04068591570821229,0.019526910781860352,0.004573209097520634,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,300,,,1.0,1e-05,0.4,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 1e-05, 'validation_fraction': 0.4, 'warm_start': False}",0.7750865051903114,0.7796373779637378,0.7970627503337784,0.7907949790794979,0.7797783933518005,0.7844720011838252,0.008148596011970743,853
860,7.295210313796997,0.018658625299287097,0.022324562072753906,0.003877514742399095,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,300,,,1.0,1e-06,0.1,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 1e-06, 'validation_fraction': 0.1, 'warm_start': False}",0.7766990291262136,0.7796373779637378,0.7967914438502673,0.7894002789400278,0.7790055248618785,0.7843067309484251,0.007610454095092021,856
861,7.25373945236206,0.0873729982869322,0.020873212814331056,0.0028745252862961215,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,300,,,1.0,1e-06,0.2,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 1e-06, 'validation_fraction': 0.2, 'warm_start': False}",0.7789327789327789,0.7785515320334262,0.7997329773030708,0.7902439024390244,0.7766990291262136,0.7848320439669029,0.008851193308243216,845
862,7.239710426330566,0.04092138414914933,0.020732736587524413,0.0022572283004436027,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,300,,,1.0,1e-06,0.3,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 1e-06, 'validation_fraction': 0.3, 'warm_start': False}",0.7763888888888889,0.7794015309672929,0.797052913596785,0.7924528301886793,0.7780859916782247,0.7846764310639742,0.008409417588188955,849
863,6.735214757919311,0.2772936477703865,0.015246438980102538,0.003272944147658389,0.0,friedman_mse,,0.3,exponential,6,,,0.0,1,2,0.0,300,,,1.0,1e-06,0.4,False,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.3, 'loss': 'exponential', 'max_depth': 6, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 300, 'n_iter_no_change': None, 'random_state': None, 'subsample': 1.0, 'tol': 1e-06, 'validation_fraction': 0.4, 'warm_start': False}",0.7741487143849896,0.7924528301886793,0.8023952095808383,0.7916083916083916,0.7758501040943789,0.7872910499714555,0.01074276760016841,804
